user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,total_device,num_distinct_pcs,total_email_megabytes,role,department,O,C,E,A,N,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity
LDB0090,692,0,0,0,3657,355,1969,39444,1627,0,0,0,1,104.31161,AdministrativeAssistant,3 - Engineering,40,14,39,41,34,0,43793,0.0,0.0,0.0,0.09704757,0.53827226,0.0,0.041247305,0.0,3951,0.090217836,0.0821117,43793
LDD0560,100,9,19,0,400,132,74,3800,108,0,0,0,3,11.665217,0,0,25,43,39,26,35,0,4300,0.089108914,0.18811882,0.0,0.32917705,0.18453865,0.0,0.028413575,0.0,323,0.07509881,0.04231574,4300
LDG0459,1149,0,0,0,332,105,151,3460,86,480,28,312,3,9.481267,ProductionLineWorker,3 - Assembly,20,41,10,50,34,0,5733,0.0,0.0,0.0,0.3153153,0.45345345,0.058212057,0.02484831,0.05441228,370,0.06452738,0.095744684,5733
LDM0587,692,0,0,0,335,37,182,3460,115,0,0,0,1,9.547657,ProductionLineWorker,3 - Assembly,49,20,23,21,26,0,4487,0.0,0.0,0.0,0.110119045,0.5416667,0.0,0.03322739,0.0,334,0.074420676,0.066176474,4487
LEM0605,692,0,0,0,4958,944,2362,56052,5017,0,0,0,1,141.17986,Salesman,2 - Sales,46,50,40,39,26,0,61702,0.0,0.0,0.0,0.19036096,0.4763057,0.0,0.08950458,0.0,8323,0.1348881,0.119589,61702
LFS0071,692,0,0,0,3061,0,1327,32870,3039,0,0,0,1,87.08534,SoftwareEngineer,2 - SoftwareManagement,48,31,14,17,25,0,36623,0.0,0.0,0.0,0.0,0.43337688,0.0,0.09245231,0.0,4366,0.11921144,0.11921144,36623
LHB0606,164,0,0,0,1161,235,592,13284,835,0,0,0,1,33.014088,0,0,37,38,15,27,27,0,14609,0.0,0.0,0.0,0.20223752,0.5094664,0.0,0.062852845,0.0,1662,0.1137577,0.09767283,14609
LHB0967,692,0,0,0,330,0,94,3460,166,0,0,0,1,9.280719,ProductionLineWorker,3 - Assembly,37,38,41,47,33,0,4482,0.0,0.0,0.0,0.0,0.2839879,0.0,0.047963016,0.0,260,0.057996877,0.057996877,4482
LHL0309,692,0,0,0,4981,981,1811,55728,6011,0,0,0,1,142.71724,Salesman,2 - Sales,19,34,27,46,37,0,61401,0.0,0.0,0.0,0.19690888,0.36350864,0.0,0.10786126,0.0,8803,0.14336666,0.12738998,61401
LHN0151,692,0,0,0,1680,158,668,16608,1313,0,0,0,1,47.81279,Accountant,1 - Accounting,13,15,19,32,26,0,18980,0.0,0.0,0.0,0.093991674,0.3973825,0.0,0.07905353,0.0,2139,0.11269164,0.104367524,18980
LIM0674,1206,37,35,0,3071,930,1395,33535,3175,185,5,264,2,88.17938,Physicist,1 - Research,18,13,35,49,20,0,38261,0.030654516,0.028997514,0.0,0.30273438,0.45410156,0.02688172,0.09467438,0.006899796,5542,0.14484344,0.12633945,38261
LJB0826,692,0,0,0,336,80,101,3450,88,0,0,0,1,9.658425,ProductionLineWorker,3 - Assembly,38,21,39,15,32,0,4478,0.0,0.0,0.0,0.23738873,0.29970327,0.0,0.025499854,0.0,269,0.06005805,0.04219692,4478
LJJ0905,732,0,0,0,1026,399,339,10005,726,0,0,0,2,29.234905,Technician,3 - FieldService,43,36,12,22,30,0,11763,0.0,0.0,0.0,0.38851023,0.33008763,0.0,0.072556466,0.0,1464,0.124447465,0.09053043,11763
LJR0523,341,6,4,0,480,198,255,4818,301,3,0,12,1,13.781813,0,0,32,21,11,33,25,1,5654,0.01754386,0.0116959065,0.0,0.4116424,0.5301455,0.0,0.062461093,0.002122016,760,0.13439435,0.10044209,5654
LJT0817,1021,347,0,0,3024,1197,1073,32870,1118,1927,108,1303,2,86.75792,ComputerScientist,2 - SoftwareManagement,39,43,38,39,24,0,40145,0.33953032,0.0,0.0,0.39570248,0.35471076,0.056016598,0.034011744,0.032456532,3843,0.0957256,0.08703233,40145
LLV0602,692,0,0,0,5058,496,1605,56052,4301,0,0,0,1,145.1769,Salesman,2 - Sales,36,10,36,37,33,0,61802,0.0,0.0,0.0,0.09804309,0.31725636,0.0,0.07673095,0.0,6402,0.1035872,0.095561706,61802
LMF0980,962,0,0,0,3690,1469,1465,39444,3497,0,0,0,1,106.219215,HumanResourceSpecialist,2 - EmployeeRelations,42,45,12,44,35,0,44096,0.0,0.0,0.0,0.3979951,0.3969114,0.0,0.08865509,0.0,6431,0.14583759,0.11252466,44096
LNR0656,692,346,0,0,1015,0,474,10034,323,0,0,0,1,29.116543,Technician,3 - FieldService,25,39,12,30,23,0,11741,0.4992785,0.0,0.0,0.0,0.46653542,0.0,0.032187343,0.0,1143,0.09734287,0.067876,11741
LNS0989,1133,0,0,0,3037,1210,1210,32870,2402,0,0,0,2,86.87388,NursePractitioner,5 - Medical,34,38,45,30,31,0,37040,0.0,0.0,0.0,0.39828834,0.39828834,0.0,0.07307353,0.0,4822,0.13018008,0.097513564,37040
LOF0311,692,0,0,0,5030,1014,1846,56052,7066,0,0,0,1,144.53493,Salesman,2 - Sales,41,15,36,10,32,0,61774,0.0,0.0,0.0,0.2015504,0.36692506,0.0,0.12605926,0.0,9926,0.16067989,0.14426547,61774
LOM0086,402,0,0,0,1237,361,494,13490,768,438,22,570,2,36.05668,0,0,18,10,34,23,33,0,16137,0.0,0.0,0.0,0.29159936,0.3990307,0.050113894,0.05692684,0.03532036,1645,0.10193332,0.11352088,16137
LPC0492,744,0,0,0,5075,1537,1368,52938,3186,0,0,0,3,145.28267,Salesman,2 - Sales,30,23,22,30,26,0,58757,0.0,0.0,0.0,0.30279747,0.26950353,0.0,0.060182475,0.0,6091,0.10366248,0.07750434,58757
LPH0572,74,0,0,0,36,15,17,370,7,0,0,0,1,1.0133514,0,0,40,13,17,38,36,0,480,0.0,0.0,0.0,0.4054054,0.45945945,0.0,0.018867925,0.0,39,0.08108108,0.04989605,480
LQC0479,402,7,0,0,2853,0,1538,31917,1766,22,2,18,1,81.73212,0,0,27,38,34,17,36,1,35212,0.017369727,0.0,0.0,0.0,0.5388928,0.08695652,0.05532928,0.00051117485,3313,0.09408457,0.09434016,35212
LQP0508,1151,0,0,0,991,292,434,10034,83,0,0,0,3,28.880592,Technician,3 - FieldService,26,44,21,40,27,0,12176,0.0,0.0,0.0,0.29435483,0.4375,0.0,0.008271052,0.0,809,0.06643672,0.042457093,12176
LRR0148,1378,0,171,0,5427,1644,2351,57200,3322,907,51,1569,3,155.1806,Manager,3 - FinancialPlanning,21,19,14,14,29,0,66481,0.0,0.1240029,0.0,0.302874,0.43312454,0.0561674,0.05807591,0.023600373,7368,0.11082699,0.10893174,66481
LRW0970,692,0,0,0,337,125,102,3460,260,0,0,0,1,9.746264,ProductionLineWorker,3 - Assembly,10,26,39,22,28,0,4489,0.0,0.0,0.0,0.36982247,0.30177516,0.0,0.075122796,0.0,487,0.10846325,0.080623604,4489
LTS0860,692,0,0,0,5096,504,2284,56052,3716,0,0,0,1,146.76172,Salesman,2 - Sales,48,20,29,20,31,0,61840,0.0,0.0,0.0,0.09888169,0.44810674,0.0,0.0662944,0.0,6504,0.10517295,0.09702301,61840
LUR0896,806,70,8,0,867,106,259,8046,599,0,0,0,3,24.879524,0,0,15,11,47,43,28,0,9719,0.086741015,0.009913259,0.0,0.122119814,0.2983871,0.0,0.07443768,0.0,1034,0.1063786,0.0882716,9719
MAD0496,236,0,46,0,1727,160,426,19116,1650,0,0,0,1,49.639854,0,0,34,30,40,42,24,0,21079,0.0,0.19409283,0.0,0.09259259,0.24652778,0.0,0.08631061,0.0,2236,0.106072105,0.098481975,21079
MAD0753,692,0,0,0,5049,1040,2181,56052,3489,0,0,0,1,143.6755,Salesman,2 - Sales,50,30,36,41,33,0,61793,0.0,0.0,0.0,0.20594059,0.4318812,0.0,0.06224466,0.0,6710,0.108586594,0.09175648,61793
MAE0331,692,0,0,0,1022,210,391,10034,1324,0,0,0,1,29.207132,Technician,3 - FieldService,36,39,18,12,28,0,11748,0.0,0.0,0.0,0.20527859,0.38220918,0.0,0.13193822,0.0,1925,0.16384374,0.14596987,11748
MAH0149,967,0,0,0,3720,1517,1362,39444,7626,0,0,0,1,107.11404,AdministrativeAssistant,1 - Accounting,41,39,38,27,40,0,44131,0.0,0.0,0.0,0.4076861,0.36603063,0.0,0.1933325,0.0,10505,0.23803589,0.20366174,44131
MAH0864,692,0,0,0,5046,1010,1516,56052,11711,0,0,0,1,143.49031,Salesman,2 - Sales,30,46,25,20,25,0,61790,0.0,0.0,0.0,0.20011888,0.30037647,0.0,0.20892726,0.0,14237,0.23040572,0.2140603,61790
MAR0955,604,7,2,0,284,0,139,2963,151,69,7,42,1,8.029607,0,0,36,44,23,44,25,1,3962,0.011570248,0.0033057851,0.0,0.0,0.4877193,0.1,0.05094467,0.010598032,304,0.07670956,0.08377492,3962
MAS0025,412,10,0,0,2706,0,1227,28745,2981,55,2,31,1,77.488976,0,0,23,14,20,21,23,1,31949,0.024213076,0.0,0.0,0.0,0.4532693,0.035714287,0.10370138,0.00097026606,4220,0.13208137,0.13267605,31949
MAW0166,692,0,0,0,4665,0,1250,49478,5943,0,0,0,1,132.83905,Manager,2 - Sales,44,16,21,17,34,0,54835,0.0,0.0,0.0,0.0,0.2678954,0.0,0.12011156,0.0,7193,0.13117296,0.13117296,54835
MBG0438,470,0,0,0,2009,414,725,22325,698,0,0,0,1,57.944542,0,0,38,17,37,16,29,0,24804,0.0,0.0,0.0,0.20597015,0.36069652,0.0,0.031263996,0.0,1837,0.074057646,0.057367466,24804
MBJ0312,1002,0,0,0,5053,1530,1827,56052,5944,1019,60,2047,3,144.67735,Salesman,2 - Sales,22,45,49,12,26,0,65173,0.0,0.0,0.0,0.3027305,0.36149585,0.05882353,0.1060425,0.03140823,9361,0.14363089,0.1506429,65173
MBR0724,692,0,0,0,338,0,115,3460,375,0,0,0,1,9.563373,ProductionLineWorker,3 - Assembly,33,44,18,35,31,0,4490,0.0,0.0,0.0,0.0,0.33923304,0.0,0.10835019,0.0,490,0.1091071,0.1091071,4490
MBW0809,60,30,0,0,258,104,91,2850,77,0,0,0,1,7.2923603,0,0,43,45,44,18,19,0,3168,0.4918033,0.0,0.0,0.4015444,0.35135135,0.0,0.027008068,0.0,302,0.0952982,0.05301357,3168
MCD0125,585,0,115,0,1542,477,670,16720,676,434,22,132,2,43.63168,0,0,36,26,50,22,23,0,19413,0.0,0.19624573,0.0,0.30913803,0.43421906,0.050574712,0.040428203,0.006799217,1845,0.09503451,0.07613063,19413
MCF0327,692,0,0,0,5031,0,1861,56052,5831,0,0,0,1,142.81331,Salesman,2 - Sales,39,41,24,44,25,0,61775,0.0,0.0,0.0,0.0,0.36983308,0.0,0.10402655,0.0,7692,0.12451437,0.12451437,61775
MCF0600,616,13,109,0,239,22,60,2453,72,102,7,72,2,6.800496,0,0,39,49,13,26,27,1,3482,0.021069692,0.17666127,0.0,0.09166667,0.25,0.067961164,0.029339854,0.020671835,174,0.049956933,0.0585702,3482
MCJ0324,692,0,0,0,4982,1026,1779,56052,6050,0,0,0,1,142.46388,Salesman,2 - Sales,28,20,40,20,36,0,61726,0.0,0.0,0.0,0.20590006,0.35701385,0.0,0.107933566,0.0,8855,0.14345424,0.12683266,61726
MCS0035,692,0,0,0,4650,0,2252,49478,2624,0,0,0,1,133.6251,SecurityGuard,6 - Security,42,17,38,15,33,0,54820,0.0,0.0,0.0,0.0,0.48419696,0.0,0.0530326,0.0,4876,0.08894402,0.08894402,54820
MCT0720,692,0,0,0,337,0,113,3460,493,0,0,0,1,9.646241,ProductionLineWorker,3 - Assembly,34,12,20,22,37,0,4489,0.0,0.0,0.0,0.0,0.33431953,0.0,0.14244439,0.0,606,0.1349666,0.1349666,4489
MDH0580,592,0,0,0,295,117,119,3089,116,622,38,1257,1,8.111874,0,0,41,37,18,40,31,1,5855,0.0,0.0,0.0,0.39527026,0.40202704,0.060995184,0.037540454,0.21465164,390,0.06659836,0.25478142,5855
MDH0686,1332,0,316,0,4020,1634,1661,43605,1134,0,0,0,3,114.60341,SoftwareEngineer,2 - SoftwareManagement,37,43,31,20,38,0,48957,0.0,0.23705927,0.0,0.4063666,0.41308132,0.0,0.026005596,0.0,4429,0.0904653,0.05708975,48957
MDM0625,1093,0,0,0,5341,574,1418,55890,5278,8346,468,5452,2,153.47162,Salesman,2 - Sales,18,42,36,27,24,0,76122,0.0,0.0,0.0,0.107450396,0.26544365,0.056068048,0.09443381,0.071620926,7738,0.10165127,0.15958384,76122
MDM0976,692,0,0,0,3700,0,1577,39444,1988,0,0,0,1,105.46477,HumanResourceSpecialist,1 - Personnel,41,40,38,20,31,0,43836,0.0,0.0,0.0,0.0,0.42610106,0.0,0.05039929,0.0,3565,0.081323996,0.081323996,43836
MES0407,692,0,0,0,2998,1192,1484,32775,1841,0,0,0,1,86.260185,SystemsEngineer,3 - Engineering,38,44,25,47,37,0,36465,0.0,0.0,0.0,0.39746583,0.49483162,0.0,0.05616915,0.0,4517,0.12386881,0.091180824,36465
MFV0897,692,0,0,0,996,0,407,10005,408,0,0,0,1,28.637129,Technician,3 - FieldService,18,13,23,25,33,0,11693,0.0,0.0,0.0,0.0,0.40822467,0.0,0.040775534,0.0,815,0.06969386,0.06969386,11693
MGS0974,842,0,78,0,4073,1235,1547,43320,5955,162,12,283,2,116.70363,HumanResourceSpecialist,1 - Personnel,17,39,39,40,27,0,48680,0.0,0.09252669,0.0,0.30314186,0.3797251,0.073619634,0.1374622,0.0058133565,8749,0.17972104,0.15991865,48680
MHA0798,692,0,0,0,3030,0,1274,32870,3301,0,0,0,1,86.19654,Mathematician,1 - Research,11,27,17,22,40,0,36592,0.0,0.0,0.0,0.0,0.4203233,0.0,0.10042287,0.0,4575,0.12502392,0.12502392,36592
MHG0244,692,0,0,0,2977,0,1310,32870,2582,0,0,0,1,86.00998,MechanicalEngineer,3 - Engineering,42,46,21,15,22,0,36539,0.0,0.0,0.0,0.0,0.43989253,0.0,0.07854948,0.0,3892,0.10651341,0.10651341,36539
MHG0733,692,0,0,0,4973,0,2245,56052,4612,0,0,0,1,141.65375,Salesman,2 - Sales,43,30,24,42,29,0,61717,0.0,0.0,0.0,0.0,0.451347,0.0,0.08227927,0.0,6857,0.11110211,0.11110211,61717
MHH0180,759,0,102,0,805,82,366,7398,630,0,0,0,1,23.178251,0,0,19,41,35,10,29,0,8962,0.0,0.13421053,0.0,0.10173697,0.4540943,0.0,0.08514664,0.0,1078,0.12027223,0.11112351,8962
MIB0904,972,0,0,0,1014,303,508,10034,447,0,0,0,1,29.880156,Technician,3 - FieldService,22,21,34,38,25,0,12020,0.0,0.0,0.0,0.29852217,0.50049263,0.0,0.044544097,0.0,1258,0.10465019,0.079444304,12020
MIC0726,692,0,0,0,5039,1009,2155,56052,5627,0,0,0,1,145.03664,Salesman,2 - Sales,32,41,43,17,23,0,61783,0.0,0.0,0.0,0.20019841,0.42757937,0.0,0.10038713,0.0,8791,0.14228603,0.12595494,61783
MIL0255,692,0,0,0,3036,620,1407,32870,2178,0,0,0,1,87.93843,ElectricalEngineer,3 - Engineering,38,16,39,21,27,0,36598,0.0,0.0,0.0,0.20414883,0.46328613,0.0,0.06625901,0.0,4205,0.114893846,0.0979535,36598
MIM0712,692,0,0,0,339,140,87,3460,246,0,0,0,1,9.719004,ProductionLineWorker,3 - Assembly,16,15,39,23,22,0,4491,0.0,0.0,0.0,0.4117647,0.25588235,0.0,0.07107773,0.0,473,0.10529831,0.07413179,4491
MJB0588,692,0,0,0,372,43,161,3460,137,0,0,0,1,10.512155,ProductionLineWorker,3 - Assembly,39,24,15,47,38,0,4524,0.0,0.0,0.0,0.1152815,0.43163538,0.0,0.039583936,0.0,341,0.07535911,0.06585635,4524
MJM0510,1190,0,0,0,1005,421,367,10034,542,0,0,0,4,28.961102,Technician,3 - FieldService,32,33,22,18,39,0,12229,0.0,0.0,0.0,0.41848907,0.36481112,0.0,0.05401096,0.0,1330,0.10874898,0.07432543,12229
MJS0890,692,0,0,0,1022,425,537,10034,494,0,0,0,1,28.988224,Technician,3 - FieldService,10,26,16,11,29,0,11748,0.0,0.0,0.0,0.41544476,0.52492666,0.0,0.049227703,0.0,1456,0.12392544,0.08775215,11748
MKG0711,692,0,0,0,337,0,158,3460,173,0,0,0,1,9.876087,ProductionLineWorker,3 - Assembly,17,26,43,32,38,0,4489,0.0,0.0,0.0,0.0,0.46745563,0.0,0.049985554,0.0,331,0.073719375,0.073719375,4489
MKL0941,692,0,0,0,2973,0,883,32870,1724,0,0,0,1,84.65726,SoftwareEngineer,2 - SoftwareManagement,16,26,20,38,30,0,36535,0.0,0.0,0.0,0.0,0.29690653,0.0,0.052447446,0.0,2607,0.07135428,0.07135428,36535
MKP0861,966,0,0,0,4983,1993,2369,56052,4589,0,0,0,1,141.22197,Salesman,2 - Sales,36,42,39,34,29,0,62001,0.0,0.0,0.0,0.3998796,0.47532102,0.0,0.08186895,0.0,8951,0.14436631,0.11222219,62001
MKS0204,692,0,0,0,3682,390,1020,37368,4062,0,0,0,1,106.17523,Attorney,3 - Contracts,21,30,21,16,31,0,41742,0.0,0.0,0.0,0.105891936,0.27694815,0.0,0.108699724,0.0,5472,0.13108785,0.12174496,41742
MKW0441,1026,10,2,0,1011,424,405,9342,303,421,28,1393,8,28.947315,Technician,3 - Engineering,15,25,45,20,34,0,13193,0.009737099,0.0019474197,0.0,0.41897234,0.40019763,0.06635071,0.032430697,0.105578296,1170,0.08867667,0.15923905,13193
MLD0755,956,0,0,0,5065,2023,2395,56052,4602,0,0,0,1,144.6743,Salesman,2 - Sales,24,18,19,43,37,0,62073,0.0,0.0,0.0,0.39932886,0.47275957,0.0,0.08210087,0.0,9020,0.14531043,0.1127203,62073
MLG0475,692,0,0,0,337,84,137,3460,112,0,0,0,1,9.696516,ProductionLineWorker,3 - Assembly,45,16,18,19,25,0,4489,0.0,0.0,0.0,0.24852072,0.40532544,0.0,0.03236059,0.0,333,0.07416481,0.05545657,4489
MLL0598,692,0,0,0,335,43,147,3450,71,353,23,5545,1,9.413183,ProductionLineWorker,3 - Assembly,44,17,23,49,29,0,10375,0.0,0.0,0.0,0.1279762,0.4375,0.06497175,0.020573746,0.5344063,284,0.027370855,0.55541635,10375
MLM0950,1349,16,248,0,404,130,214,4210,161,2752,154,1694,3,11.724349,ProductionLineWorker,3 - Assembly,24,20,29,23,36,0,10409,0.011851852,0.1837037,0.0,0.32098764,0.52839506,0.055938974,0.0382332,0.16272815,675,0.0648415,0.1987512,10409
MLP0668,692,0,0,0,3034,1205,1241,32870,1720,0,0,0,1,86.82284,Mathematician,1 - Research,40,17,16,43,33,0,36596,0.0,0.0,0.0,0.3970346,0.4088962,0.0,0.05232576,0.0,4166,0.11383447,0.08090827,36596
MMB0488,620,0,0,0,4439,898,1222,50220,3542,0,0,0,1,126.33406,0,0,21,18,16,24,27,0,55279,0.0,0.0,0.0,0.20225225,0.27522522,0.0,0.07052826,0.0,5662,0.102424026,0.08617945,55279
MMG0943,930,0,0,0,2999,1182,1080,32775,1340,0,0,0,3,85.21965,SoftwareEngineer,2 - SoftwareManagement,23,27,28,34,26,0,36704,0.0,0.0,0.0,0.394,0.36,0.0,0.040883575,0.0,3602,0.09813377,0.065931074,36704
MNC0717,1170,0,0,0,338,103,98,3460,127,0,0,0,3,9.665898,ProductionLineWorker,3 - Assembly,30,37,22,22,34,0,4968,0.0,0.0,0.0,0.3038348,0.28908554,0.0,0.036694597,0.0,328,0.06600926,0.04528074,4968
MNR0829,692,0,0,0,331,80,134,3460,106,0,0,0,1,9.344096,ProductionLineWorker,3 - Assembly,41,33,40,15,23,0,4483,0.0,0.0,0.0,0.24096386,0.40361446,0.0,0.030626986,0.0,320,0.07136485,0.05352364,4483
MNS0224,2826,1386,0,0,3688,724,1613,39304,4435,0,0,0,659,105.567406,ITAdmin,6 - Security,46,21,22,45,30,0,45818,0.49027237,0.0,0.0,0.19625916,0.43724588,0.0,0.11283552,0.0,8158,0.1780484,0.13199764,45818
MOH0273,802,0,106,0,3463,370,1364,38095,1532,9306,517,6295,1,100.15118,HardwareEngineer,3 - Engineering,39,40,47,50,26,0,57961,0.0,0.13200498,0.0,0.10681293,0.39376444,0.055549588,0.040214196,0.10860564,3783,0.0652669,0.15856941,57961
MOP0763,692,0,0,0,995,0,255,10034,1111,0,0,0,1,28.225801,Technician,3 - FieldService,43,41,22,20,33,0,11721,0.0,0.0,0.0,0.0,0.2560241,0.0,0.110712506,0.0,1366,0.11653301,0.11653301,11721
MOS0047,1651,711,0,0,1892,736,570,20118,2585,1593,85,1774,416,54.02,0,0,49,39,24,34,23,1,27028,0.4303874,0.0,0.0,0.38880086,0.30110934,0.053324968,0.12848552,0.06563321,4687,0.17340635,0.18235968,27028
MPM0220,2005,923,3,0,2307,241,907,24551,3129,6689,366,4978,456,66.90056,0,0,35,20,42,22,20,1,40530,0.46011963,0.0014955135,0.0,0.10441941,0.39298093,0.05470852,0.12744379,0.12281957,5566,0.13732699,0.22239767,40530
MPT0376,1183,0,59,0,3195,959,1263,32760,2619,1054,65,815,3,92.28691,Mathematician,1 - Research,19,37,41,48,35,0,39007,0.0,0.04983108,0.0,0.30006257,0.39518148,0.061611373,0.079942614,0.020893151,4906,0.12576908,0.120411195,39007
MSD0939,692,0,0,0,2993,301,778,32870,502,0,0,0,1,85.2718,ComputerProgrammer,2 - SoftwareManagement,24,37,15,42,31,0,36555,0.0,0.0,0.0,0.1005344,0.25985304,0.0,0.01527182,0.0,1581,0.043248713,0.03501477,36555
MSG0839,692,0,0,0,335,41,153,3450,108,0,0,0,1,9.430142,ProductionLineWorker,3 - Assembly,42,46,19,39,29,0,4477,0.0,0.0,0.0,0.122023806,0.45535713,0.0,0.031295277,0.0,302,0.06744082,0.05828495,4477
MSH0040,2100,1019,0,0,2711,1104,1238,28970,3550,0,0,0,540,77.790054,0,0,41,11,44,27,31,0,33781,0.48500714,0.0,0.0,0.40707964,0.45648968,0.0,0.12253633,0.0,6911,0.2045764,0.14173229,33781
MSO0222,1900,935,0,0,2546,0,746,27086,4042,1,1,4,490,73.17661,0,0,32,12,39,46,28,1,31537,0.49184638,0.0,0.0,0.0,0.2928936,0.5,0.14922288,0.00012683112,5724,0.18149534,0.15194368,31537
MSS0001,960,0,0,0,12034,1206,5898,138000,1444,0,0,0,1,344.65784,President,0,21,44,24,45,19,0,150994,0.0,0.0,0.0,0.10020773,0.49007064,0.0,0.010463692,0.0,8548,0.056611147,0.048624128,150994
MSZ0310,692,0,0,0,5011,1012,2374,56052,3633,0,0,0,1,143.02429,Salesman,2 - Sales,24,38,18,31,29,0,61755,0.0,0.0,0.0,0.2019154,0.4736632,0.0,0.06481366,0.0,7019,0.113656975,0.0972699,61755
MTB0620,972,0,0,0,5042,2043,1914,56052,4687,1971,118,2004,1,143.85156,Salesman,2 - Sales,38,44,41,50,28,0,66041,0.0,0.0,0.0,0.405116,0.379536,0.05983773,0.08361729,0.030344326,8762,0.13267314,0.13029587,66041
MTT0901,78,0,0,0,82,41,28,841,64,187,10,180,1,2.319127,0,0,41,34,30,40,30,0,1368,0.0,0.0,0.0,0.4939759,0.33734939,0.05319149,0.076009504,0.13148284,143,0.10445581,0.19868517,1368
MVB0515,1148,0,0,0,1000,389,337,9342,678,1777,98,731,21,28.390545,Technician,3 - FieldService,38,14,33,31,28,0,13998,0.0,0.0,0.0,0.38861138,0.33666334,0.05511811,0.0725677,0.052218016,1502,0.107293375,0.124723196,13998
MVF0594,692,0,0,0,335,0,180,3460,140,0,0,0,1,9.728237,ProductionLineWorker,3 - Assembly,35,38,33,44,36,0,4487,0.0,0.0,0.0,0.0,0.53571427,0.0,0.040450737,0.0,320,0.071301244,0.071301244,4487
MVH0373,494,241,0,0,701,143,281,7524,361,0,0,0,165,20.16524,0,0,44,19,20,21,25,0,8719,0.48686868,0.0,0.0,0.2037037,0.4002849,0.0,0.04797342,0.0,1026,0.11766055,0.07362385,8719
MYD0978,510,3,2,0,2687,547,1356,28617,705,15,3,14,1,76.8417,0,0,39,32,36,13,32,1,31843,0.0058708414,0.0039138943,0.0,0.20349702,0.50446427,0.1875,0.024634846,0.00043964325,2614,0.08208768,0.065161414,31843
NAB0801,692,0,0,0,3028,310,1097,32870,2116,0,0,0,1,86.46399,Mathematician,1 - Research,28,34,10,41,29,0,36590,0.0,0.0,0.0,0.10234401,0.36216572,0.0,0.06437285,0.0,3523,0.09628051,0.087808475,36590
NAB0903,692,0,0,0,1063,0,573,10034,620,0,0,0,1,30.49089,Technician,3 - FieldService,44,30,19,30,37,0,11789,0.0,0.0,0.0,0.0,0.5385338,0.0,0.061783757,0.0,1193,0.101187445,0.101187445,11789
NAF0033,688,0,0,0,4678,952,1776,49192,2312,0,0,0,1,134.99019,0,0,34,40,19,35,29,0,54558,0.0,0.0,0.0,0.20346227,0.37956828,0.0,0.046998557,0.0,5040,0.09237706,0.07492806,54558
NAF0326,1599,0,365,0,7121,2186,1882,74034,4594,2446,150,1790,48,203.3534,Salesman,2 - Sales,33,15,25,20,30,0,86990,0.0,0.228125,0.0,0.30693626,0.26425162,0.06129955,0.062051732,0.020576842,8812,0.10129783,0.09502132,86990
NAH0503,930,46,107,0,5750,1711,2707,64152,3024,0,0,0,2,163.17558,Salesman,2 - Sales,33,17,23,35,38,0,70832,0.049409237,0.11493018,0.0,0.29751348,0.47070074,0.0,0.047137313,0.0,7488,0.10571344,0.08090862,70832
NAR0981,692,0,0,0,3022,1206,1559,32870,3252,0,0,0,1,86.46511,ComputerTrainer,3 - Training,39,39,16,50,36,0,36584,0.0,0.0,0.0,0.39894146,0.51571286,0.0,0.09893219,0.0,6017,0.1644663,0.13150199,36584
NBC0412,698,0,0,0,3367,1048,1387,34600,1508,0,0,0,4,95.66874,SystemsEngineer,3 - Engineering,14,25,18,18,31,0,38665,0.0,0.0,0.0,0.3111639,0.4118171,0.0,0.043582555,0.0,3943,0.101975895,0.07487198,38665
NBH0256,692,0,0,0,3022,1210,1266,32870,2319,0,0,0,1,85.65958,ElectricalEngineer,3 - Engineering,41,43,14,21,22,0,36584,0.0,0.0,0.0,0.40026465,0.41878927,0.0,0.070548505,0.0,4795,0.13106464,0.09799098,36584
NCE0097,692,0,0,0,3032,286,1487,34600,1099,0,0,0,1,87.043045,SystemsEngineer,3 - Engineering,48,36,20,11,35,0,38324,0.0,0.0,0.0,0.094296075,0.49027365,0.0,0.03176209,0.0,2872,0.07493803,0.067475535,38324
NCH0179,692,0,0,0,3707,1485,1957,39444,4766,0,0,0,1,106.51351,AdministrativeAssistant,3 - FieldService,17,12,40,17,25,0,43843,0.0,0.0,0.0,0.40048543,0.5277778,0.0,0.12082647,0.0,8208,0.18720919,0.15333912,43843
NCK0295,692,0,0,0,334,0,163,3460,116,0,0,0,1,9.518241,ProductionLineWorker,3 - Assembly,31,30,38,36,34,0,4486,0.0,0.0,0.0,0.0,0.48656717,0.0,0.033516325,0.0,279,0.06217963,0.06217963,4486
NCK0421,692,0,0,0,2995,0,1407,32870,2702,0,0,0,1,84.88684,ComputerScientist,3 - Engineering,40,41,18,43,24,0,36557,0.0,0.0,0.0,0.0,0.46962616,0.0,0.08220012,0.0,4109,0.11239674,0.11239674,36557
NCO0666,972,0,0,0,3028,906,1214,32870,1484,0,0,0,2,86.37558,Scientist,1 - Research,40,45,10,12,31,0,36870,0.0,0.0,0.0,0.29910862,0.40079233,0.0,0.04514618,0.0,3604,0.09774619,0.07317404,36870
